_id,titleID,movieName,reviewerName,reviewDate,rating,content,genres[0],genres[1],genres[2],genres[3],genres[4],genres[5]
6595b4dea783f0cdafc9b07c,tt0096061,Scrooged,hayleyadey,18 December 2023,3,"It's been on my watch list for a while now. Didn't like it much when I finally sat down to watch it. Bill Murray's character just screams all the time, that's it. I understand the Scrooge-character is supposed to be unlikable but Murray's character is unlikeable in an obnoxious sort of way that it makes it hard to believe he's redeemable. The movie as a whole is very over the top, but not in a good way. Half of the lines are unintelligible due to sound editing or the actors' delivery. It felt kind of like a fever dream. There were a couple good laughs but not good enough to make me watch it again.",6595b2dda783f0cdafc98b46,6595b2dda783f0cdafc98b4d,,,,
6595b4dea783f0cdafc9b07d,tt0096061,Scrooged,francescaposton,15 December 2023,10,"Charming, magical, funny and sweet. Great cast, costumes, writing. I watch it every Christmas! Carol Kane.as the ghost of Christmas present, played as a tough as nails, take no prisoners fairie, the always silly and delightful Bill Murray- endearing even when being an awful human being, sweet Karen Allen as his girfriend, and even Robert Mitchum and Buddy Hacket, John Houseman, Lee Majors...C'Mon! I can't find it playing this year, (so far at least), and I'm truly upset/disappointed. Grab an eggnog or a hot toddy, put on your silly Christmas pajama, and settle in for a goofy, fantastical night of story telling and giggles!",6595b2dda783f0cdafc98b46,6595b2dda783f0cdafc98b4d,,,,
6595b4dea783f0cdafc9b07e,tt0096061,Scrooged,snoozejonc,23 November 2023,8,"A greedy, selfish television executive goes through a transition period on Christmas Eve.\nScrooged is not the type of good natured Christmas classic that I would recommend for families to get into the festive holiday spirit, but as a dark, 1980s, yuppie spin on 'A Christmas Carol', I think it works well.\nI think you need to be a fan of Murray to fully appreciate the humour, as it is his performance, ad-libbing and persona that has so much focus. For me he is perfect in the pre-transformation scenes as he behaves despicably bad, yet is still funny whilst doing so. It makes me wonder which studio executives or showbiz moguls inspired the character Frank Cross.\nI think the finale is one of those love it or hate it concepts. Has the character gone through enough of an arc to justify the fairly sudden resolution? Does he deserve any plaudits after all the bad behaviour? If you take it seriously, definitely not. However, in keeping with the parallel to the Dickens story and the comedic tone, it probably needs to happen.\nGenerally the humour has a satirical feel and cynically attacks the commercialisation of Christmas very well. This feels ironic in a movie with a primary goal of maximising profit with a late November theatrical release.\nIt is a typical 80s comedy with certain moments that maybe too strong for children, but then some of the humour is quite juvenile as well. There are moments of sexism that may not sit well with a modern audience, but taken in the context of the era it is fairly tame.\nThe supporting cast members are excellent, especially Karen Allen, Bobcat Goldthwait, John Glover, David Johansen, Carole Kane, Robert Mitchum, Alfre Woodard, and John Forsythe.\nVisually, as you would expect from a Richard Donner production it has lots of great visual moments of comedy, horror and general spectacle. The visual storytelling is strong, plus the art design and effects are great.\nFor me it's a 7.5/10, but I round upwards.",6595b2dda783f0cdafc98b46,6595b2dda783f0cdafc98b4d,,,,
6595b4dea783f0cdafc9b07f,tt0241527,Harry Potter and the Sorcerer's Stone,xG-Manx,3 January 2024,9,"I never read any of the books, however I listened to audio books of Harry Potter 3-7, so I can't say how accurate this is to the book, I do however know that the first two movies are supposed to be the most accurate to their source material, anyway lets start with the review.\nIt's been years if not over a decade since I watched the HP movies, this one was like 4 years ago. I loved those movies as a kid growing up with them and I still do. The story is great, the effects look better than most of todays and the score is also terrific. The characters are also well written and well portrayed.\n9/10 free roaming trolls.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b080,tt0241527,Harry Potter and the Sorcerer's Stone,inkblot11,1 January 2024,9,"Harry Potter - Daniel Radcliffe - lives in half misery with his aunt, uncle, and annoying cousin Dudley. They treat Harry poorly, giving him castoff clothes and more. One day, things change. A man named Hagrid comes calling on Harry's 11th birthday with astonishing news. Harry is the son of two wizards who died trying to protect him and Harry has powerful magical abilities himself. It's bye bye to his relatives and on to to Hogwarts school for Wizards. Harry has a reputation he learns, for a lightning bolt scar on his forehead is a reminder he fought off a dark wizard named Voldemort when he was a baby! Soon Harry has good friends Ron and Hermione and is learning spells, potions and a flying broomstick game called Quidditch. BUT, there is a professor Snape who seems to have a disliking for Harry and there is a secret room where a three headed and fierce dog is hiding something precious. Can this young trio battle a dark plot which may be brewing? This beautifully presented film has so many strengths. The story, based on the famous book by JK Rowling, is imaginative and magical. The cast is a gallery of the finest British actors and young actors. Needless to say, the sets, costumes, effects and musical score are superb. My only caution is that there are some dark themes which might not please all viewers. However, most families will choose to follow Harry and his adventures many many times.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b081,tt0241527,Harry Potter and the Sorcerer's Stone,anthonyahardy,29 December 2023,8,"I was never a huge Harry Potter fan, but then again I never gave these movies a chance. After giving the first one a watch, I am very pleased with what I've seen. Although this film started off slow, once it picked up I was interested the whole time. The action in this film was actually surprising for a movie about magic, the effects for an older movie were also surprising. This movie left a lust for wanting more, something I never would have thought could come from watching these films. The acting of these young actors was also good for people so young. This film was a great first start for the franchise.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b082,tt0241527,Harry Potter and the Sorcerer's Stone,KFstudios2009,29 December 2023,7,"First time I watched this movie as a six year old kid, I thought that it was a very scary experience. Now these days, a movie like that isn't probably so scary for younger kids than back in time, with time things are getting more and more normal for kids and young. Still, it isn't about the scariness, but about the magic that ""Harry Potter and The Sorcerer's Stone"" contains. Based on the book by J. K Rowling, (That I really enjoyed reading) I think this is an amazing adaptation. The story becomes a fast icon in the world, and now everyone knows who the famous Harry Potter is, and I noticed the book shelfs became more empty with time, the book grossing go higher and higher, and I can't really argue, the story is developed so well, in the book and in the movie. But here it is about the movie of course. First of all, nothing is greater than some high quality music from our famous John Williams (Jurassic Park) and (Schindler's List) and the magical and convincing directing by Chris Colombus. The visual effects and scenography was on a fine level, Hogwarts castle is a rememberable building with so many hidden secrets to reveal. The acting was on a decent level, too, but the kids are playing way better than I would expect from a youngster. Harry James Potter performed by Daniel Radcliffe is a good addition to the film and he got into character. Harry's backstory with his parents makes the story even more dramatic and gets a better understanding for our main hero. Harry's two friends, Ron and Hermione, makes them the perfect trio, and they're showing friendship and courage in a good and valuable way. Since they're at school, some bullies got to be involved, and Draco Malfoy was a such a fun and menacing character as a kid. It's the beginning, so it's supposed to be the best one, but overall I think this is just a fine start and a great magical adventure. It's not bad, but it's nothing so impressive that I can give a very high rating. It's definitely a nice script, great acting and music, and something your kid can really enjoy (but for adults this may be just something decent).",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b083,tt0241527,Harry Potter and the Sorcerer's Stone,Reviews_of_the_Dead,25 December 2023,8,"This was my first time rewatching this movie. I made a joke to Jaime, my wife, about how the Harry Potter series of movies are Christmas movies. This idea happened when bringing up Die Hard. Last year, when we brought our daughter home from the NICU, we watched the latter ones. We both had seen them and just wanted something on in the background.\nWhat is interesting here is that knowing how things play out from reading the novels and then coming back a second time to the movies, there are things that I picked out. This does well in setting up Harry Potter (Daniel Radcliffe) and helping not only us, but him learn the ways of the wizarding world. He was left in the care of his Aunt Petunia (Fiona Shaw), Uncle Vernon (Richard Griffiths) and his cousin Dudley Dursley (Harry Melling) after his parents were killed. They raise him.\nNow that he's 11, he's ready to join that world that they hate. There is more to the world than he realizes when he goes off to Hogwarts and meets his new best friends Ron Weasley (Rupert Grint) and Hermione Granger (Emma Watson). He also meets his new rival, Draco Malfoy (Tom Felton).\nHe is quite behind on what he should know and has issues with Professor Snape (Alan Rickman). It is fun to go back to the beginning now that I know much more information. Jaime is also more of an expert here, which helps as well.\nThis one isn't working with the budget that they'll have later. The CGI can be wonky. It is also fun to experience a world like this and we are there with Harry who had no idea about it either. This movie does a great job at bringing that all to life. I should also say that we have a great cast here featuring Richard Harris, Maggie Smith, Warwick Davis, Verne Troyer, John Hurt, John Cleese and David Bradley, to just name more.\nNot a great movie but does a good job to start this series off. Another thing that I like is that as the characters get older, what they deal with gets tougher. It stays on a level where they can manage it, which is another perk that it has going for it.\nMy Rating: 7.5 out of 10.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b084,tt0241527,Harry Potter and the Sorcerer's Stone,badeclerck,24 December 2023,10,"Revisiting Harry Potter and the Sorcerer's Stone is an enchanting experience that brings back the magic that defined not only this film but the entire saga. Whether through the books or the movies, the Harry Potter series has been a source of joy, and this first installment remains a delightful journey into the wizarding world.\nThe film's charm lies in its ability to cater to audiences of all ages. What was once a childhood favorite continues to captivate, and with each viewing, new layers and details emerge. The richness and intricacy of the universe crafted by J. K. Rowling make every return to Hogwarts a fresh adventure.\nAs the opening chapter of the saga, Sorcerer's Stone masterfully lays the groundwork for the epic battle between Harry Potter and Voldemort. The film introduces each character, setting the stage for their individual evolutions throughout the series. Notably, characters like Severus Snape, initially perceived as the stern antagonist, reveal layers of complexity as the story progresses.\nThe film serves as a timeless introduction to the magical world, portraying the relationships that will shape the narrative in the subsequent movies. The chemistry between the main trio-Harry, Ron, and Hermione-evolves from the first sparks of friendship into a powerful bond that becomes the heart of the series.\nHarry Potter and the Sorcerer's Stone is not just a film ; it's an initiation into a universe where spells, mythical creatures, and moral choices create a tapestry that transcends generations. It sparks a desire to delve into the subsequent chapters, eager to witness the characters' growth, the unfolding mysteries, and the epic battles that await.\nWith its blend of wonder, humor, and adventure, this film is a testament to the enduring magic of the wizarding world-a magic that continues to resonate with audiences, old and new, making every return to Hogwarts a cherished and timeless experience.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b085,tt0241527,Harry Potter and the Sorcerer's Stone,xsjddvtnb,20 December 2023,5,"Philosopher's stone is 1997 science fiction and fantasy, it is the story of a boy who learns on his 11th birthday that he is the orphaned son of two powerful wizards and that he also has unique magical powers. A book turned into a movie and is the first movie in the series. The series, consists of 7 books and 8 films.\nI think the acting is good ,it is entertaining movie. A movie that everyone of all ages can watch. I regret for not watching by now it is for years. In addition the effects of the film were also very successful. But I think excitement and curiosity begins after the second movie. I think you should definitely read the book and watch the movie.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b086,tt0241527,Harry Potter and the Sorcerer's Stone,sopheyyy,17 December 2023,10,"""Harry Potter and the Philosopher's Stone"" sets the stage for the enchanting journey of a young wizard discovering his destiny.\nAdapted from J. K. Rowling's beloved novel, this movie introduces us to Harry Potter, a boy who learns of his magical heritage and embarks on a thrilling adventure at Hogwarts School of Witchcraft and Wizardry.\nIn the beginning I´d like to mention that from childhood through to now, the allure of Harry Potter's world has been an ever-constant joy. I've revisited the film countless times, each viewing rekindling the magic and nostalgia, making it a timeless favorite that feels like coming home.\nTo conclude at its core, the film celebrates friendship, bravery, and the power of one's choices in shaping their destiny. It teaches the importance of standing up for what's right, even in the face of adversity.\nThe story line revolves around Harry's discovery of his magical lineage, his entrance into the wizarding world, and his quest to prevent the bad forces from obtaining the Philosopher's Stone, an object granting immortality.\nOverall the film mesmerizes with its groundbreaking special effects, bringing to life fantastical elements like moving portraits, magical creatures, Quidditch matches, and the wonders of Diagon Alley.\nBelonging to the fantasy genre, ""Harry Potter and the Philosopher's Stone"" seamlessly fuse the ordinary world with the extraordinary, creating an immersive universe filled with spells, magical creatures, and captivating adventures.\nIn addition the movie boasts an exceptional cast, with Daniel Radcliffe, Emma Watson, and Rupert Grint perfectly embodying the iconic roles of Harry Potter, Hermione Granger, and Ron Weasley, respectively. Not to mention the brilliant performances by veteran actors like Alan Rickman, Maggie Smith, and Robbie Coltrane, who breathe life into their enchanting characters.\nThe star rating of 7.6/10 on imdb.com reflects the widespread appeal and admiration for the movie ""Harry Potter and the Philosopher's Stone."" This rating signifies a solid endorsement from viewers, indicating a positive reception and recognition of its entertainment value and storytelling prowess.\nMoving on to the target group of ""Harry Potter and the Philosopher's Stone"". It encompasses a wide range of audiences, primarily catering to both young and adult viewers alike. Its magical narrative, relatable characters, and universal themes of friendship, bravery, and the battle between good and evil resonate with children, teenagers, and adults, making it a beloved film for families and fantasy enthusiasts across generations.\nThis movie remains a testament to the power of imagination, weaving a tapestry of magic and wonder that transcends generations. Whether it's your first time or your hundredth, ""Harry Potter and the Philosopher's Stone"" promises an unforgettable journey into a world where magic is real and friendship conquers all.\nIn summary I can say that ""Harry Potter and the Philosopher's Stone"" holds a special place in my heart. It's more than just a movie; it's a nostalgic journey that's been with me since childhood. Watching it feels like coming home, evoking warm memories of family and moments of pure enchantment. This magical world offers an escape where one can immerse oneself completely, forgetting the outside world and diving into a realm of wonder and adventure. It's not just a film; it's a cherished part of my life's story, providing comfort and a sense of belonging with each viewing.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b087,tt0241527,Harry Potter and the Sorcerer's Stone,SoumikBanerjee1996,13 December 2023,7,"This is where children like me began to dream of a different realm, where children like us (I was only four years old when it was originally released) began to believe in a world beyond the bounds of our universe, a place filled with wizards and magic and supernatural beings.\nI remember growing up with this series, my obsession was limitless, I used to idolise this, my admiration knew no bounds, but that was twenty two years ago, and now, upon my return, everything appears so different, nothing like the times I was infatuated with it. I suppose that as time passed, my perception changed, as did my outlook on life, as well as my tastes and preferences in movies.\nFantasy isn't a genre I fantasize about anymore, which may explain why I don't find this film as appealing as my recollections suggest. Nevertheless, it has good world-building, enjoyable performances, and, most importantly, the contagious charm and innocence that I still love and care about!",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b088,tt0241527,Harry Potter and the Sorcerer's Stone,moviesareawayoflife,6 December 2023,8,"The Harry Potter film series is a series i have never seen and i broached this first film wondering what it would be like. Harry Potter and The Philosophers Stone was surprisingly enjoyable with special effects which still look fantastic 20 years on. The film can be enjoyed by children and adults alike as there are some genuinely dark moments in this. The back story around Harry Potter is good and although a lengthy running time the film flies by, never dragging. A host of British stars give good support to the child leads with Robbie Coltrane and Alan Rickman being particularly memorable. In summary an enjoyable film which has stood the test of time.",6595b2dda783f0cdafc98b46,,,,,
6595b4dea783f0cdafc9b089,tt0038355,The Big Sleep,CinemaSerf,26 December 2023,7,"""General Sternwood"" (Charles Waldron) has two daughters and poor old private detective ""Philip Marlowe"" (Humphrey Bogart) might be forgiven for ever getting involved with a case that sees him employed to investigate a case of blackmail against his youngest - ""Carmen"" (Martha Vickers). It looks like she is the target of the venal rare book seller ""Geiger"" but swiftly we realise that that's just the tip of an iceberg that includes not just that blackmail, but another one - with the duplicitous ""Joe"" (Louis Jean Heydt) and then there's the missing ""Regan"" which takes him fairly and squarely into the scheming orbit of the other daughter ""Vivian"" (Lauren Bacall). Soon he's chasing his tail, getting thumped, tied up, shot at - and all whilst he slowly falls for his femme fatale. Who's pulling the strings and why? The story itself isn't the most complex - it's a fairly standard Raymond Chandler adventure. What makes this positively glow are the performances. Bogart and Bacall exude a chemistry that's understatedly provocative. Bacall, especially, uses the less-is-more style with a flash of her eyes or a gesture from her cigarette; Bogart just needs to smile or shrug. It comes alive. The effective use of rain, light, shade and a strong support from Vickers and Bob Steele as crooked henchman ""Canino"" all help this to create an atmosphere of menace tinged with some dark humour and presented via a strong script. Howard Hawks knows how to let his stars get on with it, and he delivers well with this compelling and superior example of Hollywood at it's very best.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b08a,tt0038355,The Big Sleep,Prismark10,24 December 2023,8,"Howard Hawks crime noir has one big problem. It is hard to figure out what the plot is about.\nTwo characters are talked about and never even appear on screen. Their deaths occur off camera.\nThe reason was the original version of Raymond Chandler's pulp story was reworked and recut by Hawks two years after the movie was completed.\nThe version released in 1946 had some exposition removed hence the confusion. It also added a bit more sleaze, double entendres and more of Lauren Bacall.\nHumphrey Bogart is the hard boiled, tough as old boots former ADA turned private eye Philip Marlowe.\nHe has been hired by the infirm General Sternwood who is being blackmailed by a bookseller over his wild daughter Carmen. He also has an Irish protege who has gone missing.\nHis older daughter Vivian Rutledge (Lauren Bacall) has gambling debts and knows that the blackmailing over some naughty photos of Carmen.\nAll roads lead to shady casino owner Eddie Mars. His wife ran off with the Irishman and his tentacles are everywhere.\nWhat The Big Sleep has going for it is the combination of Bogart and Bacall. Hawks skirting around censorship laws and some smart, sassy dialogue.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b08b,tt0038355,The Big Sleep,TheFearmakers,2 November 2023,6,"One of the most important agendas director Howard Hawks had for Humphrey Bogart in THE BIG SLEEP - following his breakthrough in HIGH SIERRA followed by THE MALTESE FALCON and CASABLANCA - was to not only sustain his snowballing stardom, but to make him a ravaging sex symbol...\nBecause every woman here wants him... needs him, even... from a sexy librarian, a sexier bookstore employee (Dorothy Malone)... and even a hot female cab driver gets his number, literally, for a possible nighttime tryst...\nYet Bogart's private eye Philip Marlowe - adapted from novelist Raymond Chandler - is far too busy after being hired by a rich old man blackmailed about his oldest, troublesome, party-girl daughter Martha Vickers...\nBut what really works is youngest daughter Lauren Bacall's interest in why Marlowe was hired in the first place - more than adding to the perpetually twisting maze that always occurs when the audience knows as much... and as little... as the investigating gumshoe...\nWho gets so far over his head with tons of last-names spouted in all directions, from or about characters either coming out of the woodwork or already dead, THE BIG SLEEP reaches a point that feels like the third-act wind-down less than halfway through, needing far more of what Lauren Bacall brings to the intentionally cluttered table...\nShe's a relaxing breath-of-fresh-air, even during all the running around that, while well-written, sublimely acted and economically directed, gets downright exhausting while Bacall, despite having secrets of her own, is the only thing that makes complete sense.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b08c,tt0038355,The Big Sleep,johnasongs,29 October 2023,1,"The story is a muddle, the acting - especially by today's standards , is amateurish, the dialogue is annoyingly contrived, the ""chemistry"" between Bacall and Bogart is weak and unrealistic. For some reason all the ladies want a piece of Marlowe (Bogart), but let's be honest - he's no Clint Eastwood by a long shot.\nCharacters appear for seemingly no real reason, and you wonder who they are and what are they supposed to add to the story. There are long, drawn out unnecessary scenes that do absolutely nothing to drive the story along.\nWhy this film is deemed a classic is beyond me. The Big Sleep is just awful, overrated and a bit of a mess.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b08d,tt0038355,The Big Sleep,oman-thomas,24 September 2023,1,"I just read the book a week earlier. Watching this movie through the lens of someone who hasn't read the book and I'm convinced that the story would be next to impossible to follow. To be generous, the Raymond Chandler book was a very recent bestseller so the movie producers might have felt that they could safely gloss over some details without losing the audience. On top of that, the actresses all look strikingly similar, shoulder length blondey brunette's with doe eyes and sharp eyebrows. Where the movie succeeds is in creating that classic film noire hard-boiled detective atmosphere. The Philip Marlowe character seems like the budding archetype for the soon to come James Bond, ladies swooning with innuendo in a very hard to believe manner.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b08e,tt0038355,The Big Sleep,jordondave-28085,24 September 2023,9,"(1946) The Big Sleep\nCRIME DRAMA\nQuintessential film noir adapted from the popular character created by the Raymond Chandler novel starring Humphrey Bogart as Philip Marlowe stumbling upon many twists and turns, after a big long sleep! Screenplay co-written by famed novelist William Faulkner! Also starring is Lauren Becall as Vivian whose somewhat involved with all the double crossings and murder coverups! I just watched this film again, but this time with the close captioning on this time and I'm still trying to make sense out of everything, but is not really the point anyway since it's not trying to make sense with intentions was it, was to become resonating are the mood and atmosphere and characters, especially between Bogart and Becall.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b08f,tt0038355,The Big Sleep,steiner-sam,3 September 2023,9,"It's film noir set in Los Angeles in the 1940s following a private detective trying to sort a complex blackmail case. This version is a slight variant from a pre-release 1945 rendition seen by U. S. troops.\nElderly General Sternwood (Charles Waldron) hires Philip Marlowe (Humphrey Bogart) to investigate possible blackmail of one of his daughters. Sternwood has two 20-ish daughters. Vivian (Lauren Bacall), in her 20s, is widowed and living back in her father's home. Carmen (Martha Vickers), the younger daughter, has a drug problem and is entirely irresponsible. She has considerable debts to bookstore owner, A. G. Geiger (Theodore von Eltz).\nAfter being intercepted by Vivian before leaving the Sternwood house, Marlowe begins to pursue Geiger. The film then follows Marlowe sorting out the disappearance of a recent Sternwood employee, two complex blackmail cases, and an increasing series of murders in which the links are unclear. A significant player is gambler Eddie Mars (John Ridgely), whom Vivian protects from Marlowe even as their own relationship heats up.\n""The Big Sleep"" is a classic film noir. The dialogue is clipped 1940s tough guy. The sizzle between Bogart and Bacall is similar to that in ""To Have and Have Not."" They married soon after ""The Big Sleep"" was completed. It's a complex plot, and some characters like Agnes Lowzier (Sonia Darrin) and Harry Jones (Elisha Cook) appear and disappear almost too quickly. The storyline moves briskly and the black-and-white cinematography is filled with darkness, fog, and rain.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b090,tt0038355,The Big Sleep,mchl88,28 August 2023,8,"Bogart is awesome in this flick. He's a tough guy, a ladies man and a genius to solve the crime (which was way too convoluted for me to figure out).\nThe dialogue in this movie was awesome and Bogart delivers his lines perfectly. Who else could toss money at a female cab driver and say, ""Here you go sugar. Buy yourself a cigar."" And when he said: ""You know, you're the second guy I've met today that seems to think a gat in the hand means the world by the tail"" I had to rewind it twice because it was so great.\nLike I said, the plot was too tough to follow and there were way too many characters to keep track of, but the writing and acting was so great it barely mattered.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b091,tt0038355,The Big Sleep,Xstal,18 August 2023,8,"Here's a film that might tie you in knots, as it untangles with plenty of shots, quite a curious reveal, as the layers are unpeeled, a film noir that's like a dot to dot. At its core is one Philip Marlowe, takes a hold at the start - gets a tow, although why, when and who, will leave it up to you, as the suspects expand, swell and grow. In the end you might give a big sigh, you might even let escape a big cry, but there'll be no big sleep, you won't need to count sheep, unless the coil is released and you die (god forbid, there's enough of that already).\nIt's a great film, with great performances and you might only have to revisit it a few times to understand the make it up as you go along story.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b092,tt0038355,The Big Sleep,Towel Dude,22 July 2023,6,"An entertaining mixed bag reaction from me.\nMovie's noirish, humorous style to spare, and charismatic leads overcome an increasingly convuluted story of blackmail, drug fueled jealousy, coverups, and murder.\nThe fun, clever, snappy tough guy dialogue, zingers, trashy sexy femme fatale vibes , and dynamic pairing of Bogey and Bacall all make up for the storyline flaws.\nHawks' supporting players are also well cast, especially the ladies. A few of them rival Bacall in stunning beauty, especially. Martha Vickers. And it's amusing that every woman in this movie are instantly attracted to Bogie's tough guy smart ass cool.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b093,tt0043014,Sunset Blvd.,fredrikgunerius,2 January 2024,7,"In what was one of Hollywood's first indictments of itself, faded silent film star Norma Desmond (Gloria Swanson) offers young, down-on-his-luck screenwriter Joe Gillis (William Holden) the opportunity to stay with her in her lavish, antiquated mansion, where she lives in recluse, dreaming of her bygone days as one of the once budding industry's brightest stars - and hoping that her latest script will give her one last taste of the fame she's incurably addicted to. Billy Wilder illuminates the flip side of celebrity and movie stardom with shrewdness and doubtless first-hand knowledge. But after 70 years of aging, Sunset Boulevard only fully works on that allegorical level. The rest of the movie, with its looming tragedy and noirish shadows, is a little too plotted and melodramatic to really resonate, despite - or perhaps partly because - Swanson's outlandish performance as the ageing diva. She's a ghost of the expressionist traditions she was brought up in, and she's blind to the fact that she's become a parody of her own screen-persona. As the picture revels in this parody, with sprinkles of black comedy which alas are too slight and far between, it does still create its own atmospheric realm that partly explains Joe's lunacy. Thanks to Wilder's skill and an invested William Holden, Sunset Boulevard transports you back to 1950's Hollywood and gives you a fascinating glimpse into its world of theatricality, decline and debauchery.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b094,tt0043014,Sunset Blvd.,dvlbr,1 January 2024,9,"Starting off the year in the right way. One of Wilder's finest and most complex work, surely; a film ahead of its time, eternal, I guess. Norma's character was brilliantly arduous to decipher. A unique performance which ended up highlighting the signs of obvious illness. I guess it'd have worked better if they saved the major plot-twist (or what could've been one) at the end, without showcasing it in the first minutes, something that many years later its film brother Mulholland Drive would take inspiration from. An ending that feels like Hitchcock in Psycho, where the constant looking of the cameras give a different kind of creepy tone to it.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b095,tt0043014,Sunset Blvd.,Prince-P,17 December 2023,7,"Billy Wilder's ""Sunset Boulevard"" is considered one of the most biting satires of classic Hollywood. A cruel tale of the capriciousness of movie fandom. In his mockery of the industry's sordidness, Wilder turns the history of Tinseltown inside out. He tells a story where a former silent star plays an aging movie diva. Her butler is portrayed by ""The Man You Love to Hate"" - Erich von Stroheim. And yet Billy Wilder himself hadn't come to America until he was almost 30 years old.\nThe director was born in 1906, in the small village of Sucha, Austria-Hungary. When Billy Wilder was 20 he moved to Berlin where he began working as a screenwriter. After the Nazi Party's rise to power, he fled to the United States. There, Wilder finally ended up in Hollywood where he could continue his career in film. In 1939 Wilder had his first success with ""Ninotchka"", a collaboration with fellow German immigrant Ernst Lubitsch. Swedish superstar Greta Garbo appeared in the lead, which, by the way, was her first role in a romantic comedy.\n""Sunset Boulevard"" began life as a comedy. As work progressed, however, the script became more melodramatic than funny. Wilder first offered the main role to Greta Garbo. When she declined, he turned to Gloria Swanson instead. Then, Montgomery Clift was approached for the male lead, but he wasn't interested. According to him, the notion of an innocent young man being kept by a 60-year-old woman was downright disgusting. The part eventually went to William Holden.\nHardly surprising, ""Sunset Boulevard"" became the most anticipated film of the year. The magazine ""Newsweek"" even put Gloria Swanson on its cover before the release. And William Holden's performance reignited his, at the time, dwindling stardom. So, even if the movie was offending Hollywood's powerful moguls, ""Sunset Boulevard"" was rewarded with 11 Academy Award nominations. Billy Wilder himself took home one of them for having written the screenplay.",6595b2dda783f0cdafc98b47,,,,,
6595b4dea783f0cdafc9b096,tt0043014,Sunset Blvd.,ambusched94,11 December 2023,10,"A masterpiece. The whole cast is superb. An iconic film from the 1950s. The film noir atmosphere is moody and evocative. The film set piece of Norma Desmond's decaying mansion is decadent but has a ghostly quality where it's seen more fulfilled days. Which yes, it has. Norma is still holding on to her past glory days of fame as a silent film star and she finds this easier to deal with having screenwriter Joe Gillis be her companion and, in her mind, more than that. A film about obsession, pessimism, ageism and Hollywood's cruel treatment of stars who outlived their heyday. A MUST-WATCH for all film lovers.",6595b2dda783f0cdafc98b47,,,,,
